"Issue ID","Rule","Severity","Type","File","Line","Message","Status","Effort","Quality Impact","Quick Fix Available"
"cd02630f-4ed6-4ee6-8f40-c5fcdba95720","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/TeacherProfileEditor.tsx","246","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"5983ca66-8261-4d66-ac4b-d48d02cd6d35","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/TeacherProfileEditor.tsx","318","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"26cc7ecd-e952-466d-9465-c87fe26fa890","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/components/student/GuestJoinForm.tsx","53","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"386dd078-d73e-4ade-85c3-99b46c03057c","typescript:S7750","MINOR","CODE_SMELL","apps/web/src/components/teacher/AIInteractionsLog.tsx","227","Prefer `.find(â€¦)` over `.filter(â€¦)`.","OPEN","5min","MAINTAINABILITY","No"
"48c7371b-fb39-4a1e-9972-4f8d1e68b8d9","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/teacher/AIInteractionsLog.tsx","285","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"24b04cfd-89a6-4865-9a1c-a092afb39641","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/teacher/AIInteractionsLog.tsx","294","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"1184e3e0-3c0f-45cd-b6dd-2175fb3c7951","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/teacher/StudentProgressGrid.tsx","272","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"20a0fa49-9caf-4b90-9c60-d7fc56d8f492","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherProfileForm.tsx","87","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"5f6243cc-89e7-42be-b62b-27ede550ca9b","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherSchoolVerificationForm.tsx","61","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"c5c5ab69-8936-441e-9b1c-d04a489fe3c1","typescript:S4123","CRITICAL","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherSignupEmailFlow.tsx","81","Unexpected `await` of a non-Promise (non-""Thenable"") value.","OPEN","1min","MAINTAINABILITY","Yes"
"32dfd789-5a73-421c-bbe2-589471831fee","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherSignupEmailFlow.tsx","180","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"0e470eb9-5f59-460f-afac-22d390442e09","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherSignupPhoneFlow.tsx","73","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"94466b08-8c36-46da-a340-69eecac5c4bb","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/teacher/onboarding/TeacherSignupPhoneFlow.tsx","130","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"407a6c94-4258-401e-92a3-ee92637b2936","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/ui/dialog.tsx","15","'ElementRef' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"dad4b06b-32b2-4667-bc03-7b55fc966bdf","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/ui/dialog.tsx","30","'ElementRef' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"9120e6c1-a8fc-4264-aa0f-0e1fbb6125c0","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/ui/dialog.tsx","82","'ElementRef' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"6af35f21-6b31-4047-90b4-6e9559a101e5","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/ui/dialog.tsx","97","'ElementRef' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"e6339d3e-e7a7-4d29-8f86-c9308a767769","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","47","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"3b0b1cdf-e85d-4142-b9f8-bb111f614193","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","53","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"1d1bc7ee-b3d6-4ec7-8b07-ae02c7296a89","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","59","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"2f9a7964-a623-48ca-a56c-cf254a5b258f","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","65","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"b81b6313-2943-471f-aa50-cdf2c5e49053","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","71","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"b1dbffa3-43f2-46d2-b964-e16da2c2afe7","typescript:S6850","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","77","Headings must have content and the content must be accessible by a screen reader.","OPEN","5min","MAINTAINABILITY","No"
"c42f690f-b1eb-43da-a8a9-2f0a729cf9c8","typescript:S5256","MAJOR","BUG","apps/web/src/components/ui/markdown-renderer.tsx","151","Add a valid header row or column to this ""<table>"".","OPEN","2min","RELIABILITY","No"
"9e9e2347-be44-4015-a982-85641188f5df","typescript:S6478","MAJOR","CODE_SMELL","apps/web/src/components/ui/markdown-renderer.tsx","161","Move this component definition out of the parent component and pass data as props.","OPEN","5min","MAINTAINABILITY","No"
"07afc667-ab7b-4f47-9af0-6601ab1df521","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/components/voice/VoiceChat.tsx","101","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"c9c10ee0-e34d-4dd0-88d5-50526597f3cd","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/voice/VoiceChat.tsx","272","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"c5635d3b-dfca-4d3d-a8dd-fd44f7618e79","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/hooks/useAuthState.ts","79","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"425e89e9-0fc6-4bfd-81c9-81a9b19633de","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/hooks/useAuthState.ts","84","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"d406946e-bee4-482f-bc07-d22d96d0187f","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/hooks/usePhoneInput.ts","39","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"fd382e08-d10e-4e63-ba57-d243cedf64be","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","819","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"0c09f722-f382-48bd-af5b-6785b3fe429b","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/lib/ai-service.ts","46","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"fd2391f4-4e89-497f-b178-e470dc9ea5e0","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/ai-service.ts","265","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"ca554b5b-df38-43ba-b811-cab4ab1056be","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/ai-service.ts","266","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"7fe79723-d204-4caf-be84-e2bc1a5cf4ac","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/ai-service.ts","327","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"53977053-1e3e-440f-ae80-efefd12423de","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/ai-service.ts","328","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"bce95410-8d74-43bd-83b4-a217c75b4628","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/lib/ai/services/tutor-service.ts","68","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"b4ccc479-69ce-4efb-a020-0d188e32d347","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/ai/services/tutor-service.ts","309","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"2ba9a56e-0d72-4979-b386-8becb5b02aba","typescript:S7763","MINOR","CODE_SMELL","apps/web/src/lib/auth-handlers.ts","38","Use `exportâ€¦from` to re-export `BaseSignInResult`.","OPEN","5min","MAINTAINABILITY","No"
"bb3d58cc-b62c-400a-a41d-afa314a127ad","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/code-validation.ts","51","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"a557fdce-1aea-4d84-9860-00a00b413a3c","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/code-validation.ts","74","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"60444672-b2ba-40e5-9bae-8121f68d1163","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/code-validation.ts","107","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"a34fd627-e96c-466e-a9ac-ceb453e4651c","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/code-validation.ts","114","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"96350de5-656f-45e8-93ce-be1a1328a175","typescript:S7723","MINOR","CODE_SMELL","apps/web/src/lib/email-validation.ts","54","Use `new Array()` instead of `Array()`.","OPEN","5min","MAINTAINABILITY","No"
"b182cdb7-d086-4e81-8711-3ef91ca3f0f3","typescript:S7755","MINOR","CODE_SMELL","apps/web/src/lib/email-validation.ts","123","Prefer `.at(â€¦)` over `[â€¦.length - index]`.","OPEN","5min","MAINTAINABILITY","Yes"
"ae29c565-a3c8-44a6-a3e5-2e92bdeafe09","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/offline/sync-queue.ts","168","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"fbdceea3-68ed-4365-b856-0befc87a40be","typescript:S6660","MAJOR","CODE_SMELL","apps/web/src/lib/offline/sync-queue.ts","219","'If' statement should not be the only statement in 'else' block","OPEN","5min","MAINTAINABILITY","No"
"481addac-eb3e-4f28-a703-0fec861de2c0","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/offline/sync-queue.ts","253","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"0d0b3e5d-3d0c-4b41-a85f-fcc41b7da91b","typescript:S6660","MAJOR","CODE_SMELL","apps/web/src/lib/offline/sync-queue.ts","302","'If' statement should not be the only statement in 'else' block","OPEN","5min","MAINTAINABILITY","Yes"
"5685d40f-fa37-4e09-9a0c-46efb89dd21f","typescript:S6353","MINOR","CODE_SMELL","apps/web/src/lib/password-utils.ts","252","Use concise character class syntax '\d' instead of '[0-9]'.","OPEN","5min","MAINTAINABILITY","No"
"c49f34b7-9400-4364-96f9-f489c8537887","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/phone-validation.ts","23","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"90b0bbd2-a29f-48c2-b56f-97d178ebe538","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/phone-validation.ts","54","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"9ee6614e-6c81-4e24-b5ca-b52280497ad7","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/phone-validation.ts","123","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"db513bf3-8055-4233-9db8-de020ec7ec25","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/phone-validation.ts","162","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"1377dd44-6518-426f-b32f-03fcb0e32986","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","105","Member 'store' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"1ce08438-a40f-497f-86ee-44462d08268b","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","106","Member 'config' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"619a4194-80b3-451f-a4e4-0f3e45e9f76b","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","227","Member 'redisClient' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"032fca3d-19de-40da-8087-fee044d76aa3","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","228","Member 'config' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"82cb0ee4-3538-41a2-a78f-a49f1194d071","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","229","Member 'prefix' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"335e93b9-2dc7-4442-ab9c-19e7f3c97b9e","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","230","Member 'fallbackLimiter' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"461ec7e4-8707-4486-9fa4-3634db099a2a","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","326","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"174418fa-8465-46b7-888c-9909e95181ce","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","388","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"e4251f93-061e-4be7-87d5-065b03e84098","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","406","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"f967c04b-ffac-4be7-85de-558caa407a6f","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","426","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"75bc920a-2000-47de-a5b3-60fcaf6129df","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","442","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"2dcdb7f5-69f7-4f4c-9d65-753319c40cf6","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","461","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"3d2dfd0d-ffeb-442b-8a94-81a76558f1c0","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","488","Member 'limiters' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"e1bb1406-99df-4923-a789-725b635d5b5f","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","489","Member 'redisClient' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"cbd359de-8d7a-4179-85de-f605988d53ff","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/services/gamification-service.ts","168","Refactor this function to reduce its Cognitive Complexity from 28 to the 15 allowed.","OPEN","18min","MAINTAINABILITY","No"
"99c515bb-cd73-4e35-aec5-b5cbeccceecf","typescript:S7755","MINOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","81","Prefer `.at(â€¦)` over `[â€¦.length - index]`.","OPEN","5min","MAINTAINABILITY","Yes"
"8f59b863-842d-48a1-b6d6-17b95b3df053","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","119","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","OPEN","8min","MAINTAINABILITY","No"
"cb8ac390-0546-4c1d-adc8-225fee2e7e67","typescript:S7755","MINOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","147","Prefer `.at(â€¦)` over `[â€¦.length - index]`.","OPEN","5min","MAINTAINABILITY","Yes"
"518282fa-1ab7-4824-ae92-9061ece067f0","typescript:S1854","MAJOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","168","Remove this useless assignment to variable ""hasMore"".","OPEN","1min","MAINTAINABILITY","No"
"83ccd2af-0f3f-4be6-a31c-3307a183aa43","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","192","Member 'table' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"4642a277-9f31-47d6-a627-5cbf41008ec5","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","193","Member 'supabase' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"3ce4fb22-7907-40d3-a509-14283992fa43","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/supabase-pagination.ts","194","Member 'options' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"63dc4e1f-7158-4a14-9330-f85b2183ade3","typescript:S2301","MAJOR","CODE_SMELL","apps/web/src/lib/ternary-utils.ts","88","Provide multiple methods instead of using ""isLoading"" to determine which action to take.","OPEN","15min","MAINTAINABILITY","No"
"971db83e-7607-48d3-9302-7df2d69ebc38","typescript:S2301","MAJOR","CODE_SMELL","apps/web/src/lib/ternary-utils.ts","95","Provide multiple methods instead of using ""isDisabled"" to determine which action to take.","OPEN","15min","MAINTAINABILITY","No"
"4a4d0570-2fac-495d-be4e-42d5ebfd56bc","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","105","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"374a52c6-4752-48d6-b065-ac2b8c88cef6","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","106","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"99c7d5af-96e0-4620-881d-37f2d4742ba9","typescript:S6594","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","107","Use the ""RegExp.exec()"" method instead.","OPEN","5min","MAINTAINABILITY","Yes"
"d4ebda02-9a53-4cf2-a1f1-814c5116e32c","typescript:S7773","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","110","Prefer `Number.parseInt` over `parseInt`.","OPEN","2min","MAINTAINABILITY","No"
"bb148529-8933-40f1-8f0e-ff0858170657","typescript:S7773","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","111","Prefer `Number.parseInt` over `parseInt`.","OPEN","2min","MAINTAINABILITY","No"
"28062d35-6631-49b5-9bfe-891d50f25578","typescript:S7773","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","112","Prefer `Number.parseInt` over `parseInt`.","OPEN","2min","MAINTAINABILITY","No"
"beaa2776-ce24-49c3-b432-d01a8ca1e1f3","typescript:S6551","MINOR","CODE_SMELL","apps/web/src/lib/utils/export-helpers.ts","29","'value ?? """"' will use Object's default stringification format ('[object Object]') when stringified.","OPEN","5min","MAINTAINABILITY","No"
"da4b07f2-dd28-4a4c-9abc-7ebff96f890f","typescript:S6353","MINOR","CODE_SMELL","apps/web/src/lib/validation-schemas.ts","310","Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.","OPEN","5min","MAINTAINABILITY","No"
"646ced7d-de45-4ffa-becc-ce22167a7892","typescript:S6772","MAJOR","CODE_SMELL","apps/web/src/components/auth/StudentStepComponents.tsx","30","Ambiguous spacing after previous element span","OPEN","5min","MAINTAINABILITY","No"
"6bead643-59d7-4e25-93cc-67e1888d98fc","typescript:S6772","MAJOR","CODE_SMELL","apps/web/src/components/auth/StudentStepComponents.tsx","39","Ambiguous spacing after previous element span","OPEN","5min","MAINTAINABILITY","No"
"80615b82-6b45-4bbb-a961-877a39fc1078","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","17","'loading' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"9e7e3c7d-86ad-4fb1-8a9a-fc0ad1bb8f68","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","17","'loading' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"17ad8a09-c031-4493-bef7-999252ec358c","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","18","'setStep' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"33d8e2e5-0bc3-4802-8c9d-c81923389ba7","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","18","'setStep' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"4c591095-85a3-417a-bcb0-2a9c0df224eb","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","18","'setStep' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"6d969373-1c77-4b8d-88e1-48b8e05926c2","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","18","'setStep' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"14f58027-ee37-4ef1-8658-c4e0a287366f","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"232c4ba8-916b-4bab-8429-58e06ae132dc","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"29b7ec12-7492-4729-903f-28364f18c3e9","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"70f6ea2e-a01c-488a-89d0-9e4a3d00e75e","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"cba3d408-2eb5-476a-969c-ca7dc4f4608c","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"e4b029ae-c9e4-46f4-abcf-bcc1664f871f","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"0d245c00-2208-4979-8664-120faee55c00","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","93","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"428d4f7a-3423-46f2-8cb0-5082430c2a3a","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","211","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"90a0c972-1690-4bea-8140-1d22a63ef95d","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","336","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"b810dd56-3b7d-4273-a2eb-1af49b6b6bb6","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","424","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"20d2b06b-8d07-47aa-a62d-40febb48448c","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","572","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"40568941-3bc7-45f4-8779-7f7dd9d7e43e","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","880","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"0af4efdc-8133-4a14-aca2-7ebf42843e5c","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","954","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"0e215da2-f96c-4742-a64b-d09964a4dd6b","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","87","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"0890f7a6-4de3-41d5-9127-60a12f5f1b9a","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","439","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"df0d197f-c928-4c32-a7df-46222e1f8911","typescript:S7718","MINOR","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","516","The catch parameter `profileErr` should be named `error_`.","OPEN","5min","MAINTAINABILITY","Yes"
"3915e734-527d-4344-a835-39f86e598dab","typescript:S6660","MAJOR","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","650","'If' statement should not be the only statement in 'else' block","OPEN","5min","MAINTAINABILITY","Yes"
"65a1eac7-6034-4083-9850-792958db4b86","typescript:S7718","MINOR","CODE_SMELL","apps/web/src/hooks/useTeacherOnboarding.ts","839","The catch parameter `refreshErr` should be named `error_`.","OPEN","5min","MAINTAINABILITY","Yes"
"55a15d61-4792-4d72-b907-5f4369758c77","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/app/(public)/admin/manage/page.tsx","27","Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.","OPEN","7min","MAINTAINABILITY","No"
"b31c97b4-0715-4f85-98eb-d8d32b7ccaee","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","24","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"126d76f1-69df-438b-899c-6f0660368f7c","typescript:S6772","MAJOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","49","Ambiguous spacing after previous element span","OPEN","5min","MAINTAINABILITY","No"
"a21b9c5b-622b-47ec-9821-02376e9705b7","typescript:S6772","MAJOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","58","Ambiguous spacing after previous element span","OPEN","5min","MAINTAINABILITY","No"
"e9682359-e85c-489b-9dc2-14efffb1ecf6","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","85","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
